Date,Units Sold
25-05-2023,64
25-05-2023,216
25-05-2023,78
25-05-2023,103
25-05-2023,218
25-05-2023,40
25-05-2023,23
25-05-2023,231
25-05-2023,198
25-05-2023,3
25-05-2023,56
25-05-2023,88
25-05-2023,297
25-05-2023,69
25-05-2023,233
25-05-2023,338
25-05-2023,182
25-05-2023,137
25-05-2023,155
25-05-2023,45
25-05-2023,72
25-05-2023,223
25-05-2023,105
25-05-2023,41
25-05-2023,55
25-05-2023,223
25-05-2023,94
25-05-2023,67
25-05-2023,65
25-05-2023,277
25-05-2023,124
25-05-2023,58
25-05-2023,120
25-05-2023,51
25-05-2023,244
25-05-2023,73
25-05-2023,102
25-05-2023,223
25-05-2023,207
25-05-2023,90
25-05-2023,101
25-05-2023,286
25-05-2023,24
25-05-2023,126
25-05-2023,361
25-05-2023,183
25-05-2023,23
25-05-2023,30
25-05-2023,70
25-05-2023,364
25-05-2023,48
25-05-2023,92
25-05-2023,110
25-05-2023,138
25-05-2023,238
25-05-2023,123
25-05-2023,26
25-05-2023,127
25-05-2023,273
25-05-2023,62
25-05-2023,87
25-05-2023,9
25-05-2023,138
25-05-2023,67
25-05-2023,7
25-05-2023,227
25-05-2023,61
25-05-2023,84
25-05-2023,305
25-05-2023,108
25-05-2023,208
25-05-2023,50
25-05-2023,62
25-05-2023,175
25-05-2023,446
25-05-2023,12
25-05-2023,81
25-05-2023,33
25-05-2023,223
25-05-2023,229
25-05-2023,44
25-05-2023,54
25-05-2023,42
25-05-2023,129
25-05-2023,41
25-05-2023,154
25-05-2023,119
26-05-2023,69
26-05-2023,159
26-05-2023,12
26-05-2023,113
26-05-2023,164
26-05-2023,5
26-05-2023,74
26-05-2023,90
26-05-2023,30
26-05-2023,87
26-05-2023,100
26-05-2023,102
26-05-2023,22
26-05-2023,341
26-05-2023,28
26-05-2023,328
26-05-2023,1
26-05-2023,192
26-05-2023,81
26-05-2023,67
26-05-2023,77
26-05-2023,274
26-05-2023,2
26-05-2023,172
26-05-2023,175
26-05-2023,4
26-05-2023,56
26-05-2023,14
26-05-2023,11
26-05-2023,12
26-05-2023,268
26-05-2023,122
26-05-2023,77
26-05-2023,106
26-05-2023,356
26-05-2023,225
26-05-2023,68
26-05-2023,40
26-05-2023,423
26-05-2023,84
26-05-2023,173
26-05-2023,23
26-05-2023,262
26-05-2023,309
26-05-2023,164
26-05-2023,216
26-05-2023,138
26-05-2023,38
26-05-2023,154
26-05-2023,34
26-05-2023,15
26-05-2023,57
26-05-2023,5
26-05-2023,211
26-05-2023,143
26-05-2023,127
26-05-2023,264
26-05-2023,86
26-05-2023,294
26-05-2023,130
26-05-2023,33
26-05-2023,156
26-05-2023,43
26-05-2023,87
26-05-2023,137
26-05-2023,312
26-05-2023,220
26-05-2023,111
26-05-2023,35
26-05-2023,120
26-05-2023,70
26-05-2023,462
26-05-2023,63
26-05-2023,188
26-05-2023,82
26-05-2023,144
26-05-2023,201
26-05-2023,209
26-05-2023,28
26-05-2023,249
26-05-2023,171
26-05-2023,187
26-05-2023,6
26-05-2023,3
26-05-2023,211
26-05-2023,320
26-05-2023,409
26-05-2023,20
26-05-2023,111
26-05-2023,17
26-05-2023,321
26-05-2023,176
26-05-2023,152
26-05-2023,416
26-05-2023,110
26-05-2023,61
26-05-2023,170
26-05-2023,311
26-05-2023,402
26-05-2023,117
27-05-2023,50
27-05-2023,36
27-05-2023,148
27-05-2023,104
27-05-2023,49
27-05-2023,136
27-05-2023,78
27-05-2023,326
27-05-2023,43
27-05-2023,151
27-05-2023,202
27-05-2023,92
27-05-2023,15
27-05-2023,31
27-05-2023,12
27-05-2023,59
27-05-2023,17
27-05-2023,67
27-05-2023,33
27-05-2023,132
27-05-2023,374
27-05-2023,350
27-05-2023,157
27-05-2023,102
27-05-2023,374
27-05-2023,17
27-05-2023,186
27-05-2023,176
27-05-2023,90
27-05-2023,39
27-05-2023,33
27-05-2023,43
27-05-2023,102
27-05-2023,60
27-05-2023,185
27-05-2023,69
27-05-2023,49
27-05-2023,165
27-05-2023,299
27-05-2023,369
27-05-2023,124
27-05-2023,96
27-05-2023,9
27-05-2023,275
27-05-2023,142
27-05-2023,49
27-05-2023,12
27-05-2023,41
27-05-2023,63
27-05-2023,115
27-05-2023,132
27-05-2023,31
27-05-2023,211
27-05-2023,212
27-05-2023,260
27-05-2023,369
27-05-2023,90
27-05-2023,52
27-05-2023,270
27-05-2023,102
27-05-2023,78
27-05-2023,77
27-05-2023,33
27-05-2023,142
27-05-2023,46
27-05-2023,133
27-05-2023,217
27-05-2023,192
27-05-2023,50
27-05-2023,116
27-05-2023,79
27-05-2023,333
27-05-2023,61
27-05-2023,0
27-05-2023,287
27-05-2023,95
27-05-2023,58
27-05-2023,76
27-05-2023,35
27-05-2023,108
27-05-2023,20
27-05-2023,102
27-05-2023,135
27-05-2023,314
27-05-2023,363
27-05-2023,139
27-05-2023,66
27-05-2023,229
27-05-2023,40
27-05-2023,3
27-05-2023,64
27-05-2023,95
27-05-2023,143
27-05-2023,183
27-05-2023,353
27-05-2023,124
27-05-2023,122
27-05-2023,47
27-05-2023,130
27-05-2023,64
28-05-2023,113
28-05-2023,44
28-05-2023,51
28-05-2023,64
28-05-2023,28
28-05-2023,22
28-05-2023,71
28-05-2023,147
28-05-2023,72
28-05-2023,336
28-05-2023,14
28-05-2023,140
28-05-2023,332
28-05-2023,88
28-05-2023,99
28-05-2023,34
28-05-2023,105
28-05-2023,104
28-05-2023,54
28-05-2023,37
28-05-2023,75
28-05-2023,259
28-05-2023,103
28-05-2023,60
28-05-2023,132
28-05-2023,219
28-05-2023,92
28-05-2023,51
28-05-2023,21
28-05-2023,199
28-05-2023,66
28-05-2023,207
28-05-2023,32
28-05-2023,58
28-05-2023,2
28-05-2023,18
28-05-2023,64
28-05-2023,97
28-05-2023,15
28-05-2023,167
28-05-2023,177
28-05-2023,123
28-05-2023,163
28-05-2023,10
28-05-2023,28
28-05-2023,143
28-05-2023,33
28-05-2023,133
28-05-2023,248
28-05-2023,152
28-05-2023,38
28-05-2023,242
28-05-2023,139
28-05-2023,68
28-05-2023,33
28-05-2023,427
28-05-2023,40
28-05-2023,35
28-05-2023,375
28-05-2023,332
28-05-2023,317
28-05-2023,5
28-05-2023,91
28-05-2023,348
28-05-2023,68
28-05-2023,350
28-05-2023,37
28-05-2023,248
28-05-2023,450
28-05-2023,104
28-05-2023,3
28-05-2023,99
28-05-2023,5
28-05-2023,23
28-05-2023,182
28-05-2023,33
28-05-2023,35
28-05-2023,256
28-05-2023,134
28-05-2023,207
28-05-2023,132
28-05-2023,72
28-05-2023,61
28-05-2023,341
28-05-2023,332
28-05-2023,39
28-05-2023,173
28-05-2023,19
28-05-2023,100
28-05-2023,49
28-05-2023,93
28-05-2023,245
28-05-2023,181
28-05-2023,50
28-05-2023,150
28-05-2023,69
28-05-2023,5
28-05-2023,223
28-05-2023,103
28-05-2023,254
29-05-2023,170
29-05-2023,416
29-05-2023,69
29-05-2023,325
29-05-2023,100
29-05-2023,34
29-05-2023,22
29-05-2023,124
29-05-2023,303
29-05-2023,21
29-05-2023,64
29-05-2023,159
29-05-2023,237
29-05-2023,465
29-05-2023,124
29-05-2023,47
29-05-2023,132
29-05-2023,37
29-05-2023,31
29-05-2023,2
29-05-2023,158
29-05-2023,27
29-05-2023,122
29-05-2023,264
29-05-2023,76
29-05-2023,52
29-05-2023,136
29-05-2023,159
29-05-2023,334
29-05-2023,1
29-05-2023,195
29-05-2023,137
29-05-2023,398
29-05-2023,197
29-05-2023,196
29-05-2023,93
29-05-2023,384
29-05-2023,18
29-05-2023,263
29-05-2023,131
29-05-2023,206
29-05-2023,3
29-05-2023,230
29-05-2023,13
29-05-2023,274
29-05-2023,94
29-05-2023,80
29-05-2023,465
29-05-2023,101
29-05-2023,203
29-05-2023,246
29-05-2023,22
29-05-2023,131
29-05-2023,68
29-05-2023,244
29-05-2023,72
29-05-2023,218
29-05-2023,382
29-05-2023,120
29-05-2023,152
29-05-2023,306
29-05-2023,182
29-05-2023,470
29-05-2023,380
29-05-2023,210
29-05-2023,94
29-05-2023,51
29-05-2023,20
29-05-2023,240
29-05-2023,49
29-05-2023,54
29-05-2023,30
29-05-2023,109
29-05-2023,149
29-05-2023,127
29-05-2023,210
29-05-2023,107
29-05-2023,71
29-05-2023,81
29-05-2023,18
29-05-2023,115
29-05-2023,108
29-05-2023,221
29-05-2023,16
29-05-2023,73
29-05-2023,127
29-05-2023,267
29-05-2023,291
29-05-2023,255
29-05-2023,159
29-05-2023,88
29-05-2023,19
29-05-2023,69
29-05-2023,38
29-05-2023,235
29-05-2023,75
29-05-2023,47
29-05-2023,173
29-05-2023,41
29-05-2023,100
30-05-2023,1
30-05-2023,169
30-05-2023,281
30-05-2023,9
30-05-2023,246
30-05-2023,95
30-05-2023,8
30-05-2023,81
30-05-2023,359
30-05-2023,78
30-05-2023,321
30-05-2023,38
30-05-2023,181
30-05-2023,15
30-05-2023,0
30-05-2023,1
30-05-2023,329
30-05-2023,346
30-05-2023,45
30-05-2023,33
30-05-2023,48
30-05-2023,116
30-05-2023,213
30-05-2023,317
30-05-2023,16
30-05-2023,343
30-05-2023,17
30-05-2023,41
30-05-2023,231
30-05-2023,196
30-05-2023,19
30-05-2023,388
30-05-2023,77
30-05-2023,112
30-05-2023,213
30-05-2023,100
30-05-2023,39
30-05-2023,77
30-05-2023,170
30-05-2023,373
30-05-2023,93
30-05-2023,80
30-05-2023,54
30-05-2023,171
30-05-2023,27
30-05-2023,45
30-05-2023,23
30-05-2023,33
30-05-2023,345
30-05-2023,240
30-05-2023,27
30-05-2023,241
30-05-2023,280
30-05-2023,3
30-05-2023,39
30-05-2023,109
30-05-2023,243
30-05-2023,77
30-05-2023,38
30-05-2023,11
30-05-2023,64
30-05-2023,160
30-05-2023,457
30-05-2023,412
30-05-2023,107
30-05-2023,231
30-05-2023,73
30-05-2023,53
30-05-2023,82
30-05-2023,34
30-05-2023,144
30-05-2023,133
30-05-2023,396
30-05-2023,171
30-05-2023,2
30-05-2023,11
30-05-2023,438
30-05-2023,88
30-05-2023,246
30-05-2023,187
30-05-2023,58
30-05-2023,61
30-05-2023,7
30-05-2023,93
30-05-2023,353
30-05-2023,5
30-05-2023,123
30-05-2023,40
30-05-2023,84
30-05-2023,0
30-05-2023,5
30-05-2023,174
30-05-2023,98
30-05-2023,232
30-05-2023,44
30-05-2023,82
30-05-2023,140
30-05-2023,166
30-05-2023,8
30-05-2023,61
31-05-2023,121
31-05-2023,215
31-05-2023,23
31-05-2023,40
31-05-2023,106
31-05-2023,73
31-05-2023,31
31-05-2023,59
31-05-2023,66
31-05-2023,92
31-05-2023,26
31-05-2023,31
31-05-2023,128
31-05-2023,158
31-05-2023,14
31-05-2023,89
31-05-2023,26
31-05-2023,55
31-05-2023,121
31-05-2023,219
31-05-2023,325
31-05-2023,236
31-05-2023,461
31-05-2023,73
31-05-2023,201
31-05-2023,181
31-05-2023,351
31-05-2023,195
31-05-2023,8
31-05-2023,144
31-05-2023,287
31-05-2023,289
31-05-2023,34
31-05-2023,10
31-05-2023,143
31-05-2023,4
31-05-2023,191
31-05-2023,129
31-05-2023,17
31-05-2023,312
31-05-2023,11
31-05-2023,278
31-05-2023,249
31-05-2023,196
31-05-2023,60
31-05-2023,49
31-05-2023,131
31-05-2023,181
31-05-2023,98
31-05-2023,0
31-05-2023,326
31-05-2023,82
31-05-2023,101
31-05-2023,105
31-05-2023,48
31-05-2023,10
31-05-2023,75
31-05-2023,164
31-05-2023,29
31-05-2023,176
31-05-2023,21
31-05-2023,137
31-05-2023,257
31-05-2023,56
31-05-2023,148
31-05-2023,209
31-05-2023,54
31-05-2023,95
31-05-2023,375
31-05-2023,113
31-05-2023,211
31-05-2023,143
31-05-2023,44
31-05-2023,260
31-05-2023,46
31-05-2023,29
31-05-2023,52
31-05-2023,11
31-05-2023,29
31-05-2023,279
31-05-2023,14
31-05-2023,109
31-05-2023,58
31-05-2023,72
31-05-2023,13
31-05-2023,20
31-05-2023,59
31-05-2023,211
31-05-2023,344
31-05-2023,75
31-05-2023,15
31-05-2023,110
31-05-2023,8
31-05-2023,142
31-05-2023,1
31-05-2023,238
31-05-2023,17
31-05-2023,193
31-05-2023,12
31-05-2023,127
01-06-2023,191
01-06-2023,29
01-06-2023,194
01-06-2023,55
01-06-2023,117
01-06-2023,38
01-06-2023,102
01-06-2023,205
01-06-2023,140
01-06-2023,65
01-06-2023,75
01-06-2023,95
01-06-2023,122
01-06-2023,82
01-06-2023,90
01-06-2023,133
01-06-2023,54
01-06-2023,37
01-06-2023,18
01-06-2023,53
01-06-2023,37
01-06-2023,90
01-06-2023,11
01-06-2023,167
01-06-2023,82
01-06-2023,14
01-06-2023,48
01-06-2023,315
01-06-2023,78
01-06-2023,113
01-06-2023,287
01-06-2023,40
01-06-2023,239
01-06-2023,232
01-06-2023,92
01-06-2023,450
01-06-2023,305
01-06-2023,146
01-06-2023,224
01-06-2023,157
01-06-2023,90
01-06-2023,8
01-06-2023,114
01-06-2023,25
01-06-2023,204
01-06-2023,17
01-06-2023,421
01-06-2023,56
01-06-2023,377
01-06-2023,124
01-06-2023,194
01-06-2023,55
01-06-2023,180
01-06-2023,17
01-06-2023,22
01-06-2023,69
01-06-2023,93
01-06-2023,136
01-06-2023,356
01-06-2023,160
01-06-2023,99
01-06-2023,317
01-06-2023,4
01-06-2023,5
01-06-2023,239
01-06-2023,56
01-06-2023,436
01-06-2023,294
01-06-2023,425
01-06-2023,4
01-06-2023,27
01-06-2023,74
01-06-2023,48
01-06-2023,138
01-06-2023,118
01-06-2023,74
01-06-2023,297
01-06-2023,281
01-06-2023,104
01-06-2023,265
01-06-2023,206
01-06-2023,191
01-06-2023,245
01-06-2023,168
01-06-2023,27
01-06-2023,245
01-06-2023,50
01-06-2023,75
01-06-2023,15
01-06-2023,16
01-06-2023,139
01-06-2023,35
01-06-2023,7
01-06-2023,108
01-06-2023,31
01-06-2023,241
01-06-2023,312
01-06-2023,127
01-06-2023,95
01-06-2023,174
02-06-2023,76
02-06-2023,167
02-06-2023,217
02-06-2023,100
02-06-2023,243
02-06-2023,84
02-06-2023,34
02-06-2023,3
02-06-2023,134
02-06-2023,100
02-06-2023,121
02-06-2023,220
02-06-2023,160
02-06-2023,105
02-06-2023,214
02-06-2023,82
02-06-2023,94
02-06-2023,49
02-06-2023,239
02-06-2023,76
02-06-2023,287
02-06-2023,183
02-06-2023,139
02-06-2023,4
02-06-2023,35
02-06-2023,186
02-06-2023,258
02-06-2023,236
02-06-2023,107
02-06-2023,160
02-06-2023,232
02-06-2023,222
02-06-2023,32
02-06-2023,51
02-06-2023,85
02-06-2023,122
02-06-2023,41
02-06-2023,211
02-06-2023,387
02-06-2023,124
02-06-2023,97
02-06-2023,170
02-06-2023,7
02-06-2023,432
02-06-2023,204
02-06-2023,115
02-06-2023,262
02-06-2023,34
02-06-2023,120
02-06-2023,125
02-06-2023,146
02-06-2023,21
02-06-2023,206
02-06-2023,208
02-06-2023,85
02-06-2023,116
02-06-2023,10
02-06-2023,10
02-06-2023,0
02-06-2023,50
02-06-2023,61
02-06-2023,124
02-06-2023,115
02-06-2023,179
02-06-2023,13
02-06-2023,122
02-06-2023,365
02-06-2023,19
02-06-2023,79
02-06-2023,209
02-06-2023,208
02-06-2023,126
02-06-2023,85
02-06-2023,24
02-06-2023,116
02-06-2023,68
02-06-2023,120
02-06-2023,230
02-06-2023,231
02-06-2023,71
02-06-2023,136
02-06-2023,20
02-06-2023,17
02-06-2023,80
02-06-2023,160
02-06-2023,64
02-06-2023,422
02-06-2023,17
02-06-2023,36
02-06-2023,269
02-06-2023,142
02-06-2023,108
02-06-2023,73
02-06-2023,31
02-06-2023,0
02-06-2023,175
02-06-2023,309
02-06-2023,210
02-06-2023,89
02-06-2023,231
03-06-2023,96
03-06-2023,154
03-06-2023,460
03-06-2023,84
03-06-2023,42
03-06-2023,167
03-06-2023,437
03-06-2023,196
03-06-2023,127
03-06-2023,91
03-06-2023,272
03-06-2023,6
03-06-2023,84
03-06-2023,21
03-06-2023,88
03-06-2023,56
03-06-2023,193
03-06-2023,16
03-06-2023,5
03-06-2023,30
03-06-2023,46
03-06-2023,484
03-06-2023,112
03-06-2023,42
03-06-2023,153
03-06-2023,74
03-06-2023,7
03-06-2023,134
03-06-2023,131
03-06-2023,108
03-06-2023,234
03-06-2023,157
03-06-2023,288
03-06-2023,32
03-06-2023,73
03-06-2023,329
03-06-2023,92
03-06-2023,52
03-06-2023,330
03-06-2023,377
03-06-2023,21
03-06-2023,290
03-06-2023,211
03-06-2023,91
03-06-2023,96
03-06-2023,127
03-06-2023,56
03-06-2023,50
03-06-2023,9
03-06-2023,304
03-06-2023,119
03-06-2023,139
03-06-2023,22
03-06-2023,116
03-06-2023,16
03-06-2023,29
03-06-2023,4
03-06-2023,51
03-06-2023,111
03-06-2023,130
03-06-2023,299
03-06-2023,24
03-06-2023,377
03-06-2023,217
03-06-2023,10
03-06-2023,116
03-06-2023,30
03-06-2023,235
03-06-2023,50
03-06-2023,52
03-06-2023,224
03-06-2023,326
03-06-2023,99
03-06-2023,69
03-06-2023,50
03-06-2023,334
03-06-2023,4
03-06-2023,236
03-06-2023,308
03-06-2023,122
03-06-2023,2
03-06-2023,25
03-06-2023,139
03-06-2023,98
03-06-2023,143
03-06-2023,105
03-06-2023,24
03-06-2023,246
03-06-2023,24
03-06-2023,47
03-06-2023,22
03-06-2023,91
03-06-2023,29
03-06-2023,65
03-06-2023,14
03-06-2023,34
03-06-2023,90
03-06-2023,60
03-06-2023,51
03-06-2023,109
04-06-2023,31
04-06-2023,100
04-06-2023,137
04-06-2023,83
04-06-2023,146
04-06-2023,115
04-06-2023,235
04-06-2023,207
04-06-2023,98
04-06-2023,27
04-06-2023,1
04-06-2023,239
04-06-2023,40
04-06-2023,90
04-06-2023,131
04-06-2023,93
04-06-2023,59
04-06-2023,23
04-06-2023,264
04-06-2023,62
04-06-2023,145
04-06-2023,7
04-06-2023,277
04-06-2023,147
04-06-2023,123
04-06-2023,39
04-06-2023,31
04-06-2023,59
04-06-2023,196
04-06-2023,1
04-06-2023,23
04-06-2023,7
04-06-2023,46
04-06-2023,26
04-06-2023,0
04-06-2023,13
04-06-2023,205
04-06-2023,256
04-06-2023,28
04-06-2023,20
04-06-2023,9
04-06-2023,444
04-06-2023,98
04-06-2023,125
04-06-2023,38
04-06-2023,19
04-06-2023,265
04-06-2023,136
04-06-2023,64
04-06-2023,5
04-06-2023,165
04-06-2023,349
04-06-2023,182
04-06-2023,24
04-06-2023,306
04-06-2023,45
04-06-2023,49
04-06-2023,10
04-06-2023,87
04-06-2023,133
04-06-2023,105
04-06-2023,35
04-06-2023,39
04-06-2023,27
04-06-2023,164
04-06-2023,247
04-06-2023,423
04-06-2023,243
04-06-2023,109
04-06-2023,405
04-06-2023,139
04-06-2023,102
04-06-2023,408
04-06-2023,337
04-06-2023,323
04-06-2023,258
04-06-2023,135
04-06-2023,82
04-06-2023,322
04-06-2023,42
04-06-2023,181
04-06-2023,218
04-06-2023,58
04-06-2023,30
04-06-2023,131
04-06-2023,3
04-06-2023,166
04-06-2023,110
04-06-2023,186
04-06-2023,46
04-06-2023,201
04-06-2023,174
04-06-2023,17
04-06-2023,42
04-06-2023,343
04-06-2023,102
04-06-2023,165
04-06-2023,45
04-06-2023,80
04-06-2023,149
05-06-2023,41
05-06-2023,127
05-06-2023,104
05-06-2023,204
05-06-2023,85
05-06-2023,266
05-06-2023,12
05-06-2023,98
05-06-2023,39
05-06-2023,113
05-06-2023,175
05-06-2023,43
05-06-2023,18
05-06-2023,177
05-06-2023,466
05-06-2023,14
05-06-2023,70
05-06-2023,144
05-06-2023,51
05-06-2023,345
05-06-2023,399
05-06-2023,206
05-06-2023,187
05-06-2023,16
05-06-2023,218
05-06-2023,20
05-06-2023,325
05-06-2023,161
05-06-2023,25
05-06-2023,42
05-06-2023,170
05-06-2023,1
05-06-2023,196
05-06-2023,37
05-06-2023,125
05-06-2023,31
05-06-2023,93
05-06-2023,2
05-06-2023,31
05-06-2023,149
05-06-2023,169
05-06-2023,9
05-06-2023,134
05-06-2023,88
05-06-2023,254
05-06-2023,216
05-06-2023,302
05-06-2023,407
05-06-2023,34
05-06-2023,81
05-06-2023,125
05-06-2023,46
05-06-2023,4
05-06-2023,356
05-06-2023,86
05-06-2023,375
05-06-2023,232
05-06-2023,80
05-06-2023,378
05-06-2023,21
05-06-2023,3
05-06-2023,156
05-06-2023,55
05-06-2023,183
05-06-2023,169
05-06-2023,182
05-06-2023,0
05-06-2023,390
05-06-2023,231
05-06-2023,253
05-06-2023,203
05-06-2023,124
05-06-2023,109
05-06-2023,88
05-06-2023,159
05-06-2023,326
05-06-2023,66
05-06-2023,161
05-06-2023,42
05-06-2023,82
05-06-2023,141
05-06-2023,21
05-06-2023,28
05-06-2023,156
05-06-2023,114
05-06-2023,1
05-06-2023,26
05-06-2023,61
05-06-2023,113
05-06-2023,16
05-06-2023,63
05-06-2023,290
05-06-2023,147
05-06-2023,296
05-06-2023,0
05-06-2023,0
05-06-2023,325
05-06-2023,82
05-06-2023,154
05-06-2023,15
06-06-2023,157
06-06-2023,213
06-06-2023,258
06-06-2023,461
06-06-2023,51
06-06-2023,53
06-06-2023,72
06-06-2023,125
06-06-2023,373
06-06-2023,11
06-06-2023,161
06-06-2023,95
06-06-2023,58
06-06-2023,144
06-06-2023,84
06-06-2023,318
06-06-2023,166
06-06-2023,64
06-06-2023,178
06-06-2023,42
06-06-2023,219
06-06-2023,99
06-06-2023,22
06-06-2023,302
06-06-2023,82
06-06-2023,184
06-06-2023,65
06-06-2023,168
06-06-2023,435
06-06-2023,83
06-06-2023,182
06-06-2023,49
06-06-2023,312
06-06-2023,73
06-06-2023,234
06-06-2023,212
06-06-2023,52
06-06-2023,411
06-06-2023,238
06-06-2023,16
06-06-2023,295
06-06-2023,142
06-06-2023,133
06-06-2023,65
06-06-2023,114
06-06-2023,111
06-06-2023,44
06-06-2023,28
06-06-2023,329
06-06-2023,254
06-06-2023,299
06-06-2023,427
06-06-2023,52
06-06-2023,296
06-06-2023,371
06-06-2023,141
06-06-2023,70
06-06-2023,414
06-06-2023,80
06-06-2023,183
06-06-2023,35
06-06-2023,83
06-06-2023,178
06-06-2023,227
06-06-2023,129
06-06-2023,48
06-06-2023,282
06-06-2023,36
06-06-2023,256
06-06-2023,312
06-06-2023,193
06-06-2023,20
06-06-2023,52
06-06-2023,248
06-06-2023,287
06-06-2023,96
06-06-2023,473
06-06-2023,30
06-06-2023,150
06-06-2023,194
06-06-2023,51
06-06-2023,52
06-06-2023,58
06-06-2023,339
06-06-2023,294
06-06-2023,8
06-06-2023,85
06-06-2023,150
06-06-2023,36
06-06-2023,327
06-06-2023,82
06-06-2023,161
06-06-2023,167
06-06-2023,139
06-06-2023,84
06-06-2023,26
06-06-2023,15
06-06-2023,291
06-06-2023,271
06-06-2023,259
07-06-2023,5
07-06-2023,112
07-06-2023,50
07-06-2023,18
07-06-2023,203
07-06-2023,311
07-06-2023,33
07-06-2023,440
07-06-2023,130
07-06-2023,143
07-06-2023,105
07-06-2023,273
07-06-2023,67
07-06-2023,98
07-06-2023,36
07-06-2023,212
07-06-2023,390
07-06-2023,158
07-06-2023,33
07-06-2023,33
07-06-2023,99
07-06-2023,33
07-06-2023,44
07-06-2023,109
07-06-2023,26
07-06-2023,84
07-06-2023,235
07-06-2023,138
07-06-2023,158
07-06-2023,36
07-06-2023,463
07-06-2023,116
07-06-2023,197
07-06-2023,23
07-06-2023,6
07-06-2023,128
07-06-2023,157
07-06-2023,56
07-06-2023,236
07-06-2023,145
07-06-2023,69
07-06-2023,52
07-06-2023,107
07-06-2023,126
07-06-2023,54
07-06-2023,99
07-06-2023,156
07-06-2023,28
07-06-2023,82
07-06-2023,58
07-06-2023,53
07-06-2023,43
07-06-2023,248
07-06-2023,13
07-06-2023,2
07-06-2023,350
07-06-2023,25
07-06-2023,101
07-06-2023,39
07-06-2023,90
07-06-2023,175
07-06-2023,64
07-06-2023,44
07-06-2023,59
07-06-2023,75
07-06-2023,203
07-06-2023,52
07-06-2023,49
07-06-2023,17
07-06-2023,78
07-06-2023,144
07-06-2023,95
07-06-2023,157
07-06-2023,131
07-06-2023,42
07-06-2023,32
07-06-2023,125
07-06-2023,83
07-06-2023,71
07-06-2023,17
07-06-2023,226
07-06-2023,137
07-06-2023,63
07-06-2023,140
07-06-2023,169
07-06-2023,4
07-06-2023,4
07-06-2023,323
07-06-2023,138
07-06-2023,101
07-06-2023,175
07-06-2023,375
07-06-2023,139
07-06-2023,162
07-06-2023,30
07-06-2023,142
07-06-2023,2
07-06-2023,247
07-06-2023,166
07-06-2023,168
08-06-2023,317
08-06-2023,10
08-06-2023,228
08-06-2023,25
08-06-2023,115
08-06-2023,42
08-06-2023,0
08-06-2023,13
08-06-2023,52
08-06-2023,164
08-06-2023,136
08-06-2023,159
08-06-2023,331
08-06-2023,11
08-06-2023,3
08-06-2023,54
08-06-2023,18
08-06-2023,109
08-06-2023,372
08-06-2023,50
08-06-2023,17
08-06-2023,158
08-06-2023,25
08-06-2023,187
08-06-2023,45
08-06-2023,18
08-06-2023,75
08-06-2023,197
08-06-2023,328
08-06-2023,178
08-06-2023,24
08-06-2023,42
08-06-2023,74
08-06-2023,8
08-06-2023,171
08-06-2023,4
08-06-2023,89
08-06-2023,87
08-06-2023,78
08-06-2023,132
08-06-2023,73
08-06-2023,44
08-06-2023,131
08-06-2023,41
08-06-2023,451
08-06-2023,74
08-06-2023,190
08-06-2023,36
08-06-2023,6
08-06-2023,10
08-06-2023,337
08-06-2023,63
08-06-2023,192
08-06-2023,334
08-06-2023,72
08-06-2023,233
08-06-2023,235
08-06-2023,11
08-06-2023,389
08-06-2023,61
08-06-2023,188
08-06-2023,166
08-06-2023,112
08-06-2023,51
08-06-2023,107
08-06-2023,205
08-06-2023,94
08-06-2023,97
08-06-2023,348
08-06-2023,60
08-06-2023,15
08-06-2023,24
08-06-2023,369
08-06-2023,302
08-06-2023,424
08-06-2023,283
08-06-2023,126
08-06-2023,52
08-06-2023,19
08-06-2023,98
08-06-2023,23
08-06-2023,69
08-06-2023,370
08-06-2023,36
08-06-2023,157
08-06-2023,221
08-06-2023,33
08-06-2023,143
08-06-2023,62
08-06-2023,139
08-06-2023,193
08-06-2023,238
08-06-2023,66
08-06-2023,209
08-06-2023,42
08-06-2023,119
08-06-2023,414
08-06-2023,114
08-06-2023,49
08-06-2023,12
09-06-2023,45
09-06-2023,109
09-06-2023,268
09-06-2023,169
09-06-2023,19
09-06-2023,92
09-06-2023,6
09-06-2023,295
09-06-2023,114
09-06-2023,467
09-06-2023,144
09-06-2023,0
09-06-2023,391
09-06-2023,36
09-06-2023,41
09-06-2023,255
09-06-2023,98
09-06-2023,139
09-06-2023,5
09-06-2023,9
09-06-2023,1
09-06-2023,87
09-06-2023,158
09-06-2023,355
09-06-2023,123
09-06-2023,34
09-06-2023,49
09-06-2023,57
09-06-2023,288
09-06-2023,103
09-06-2023,220
09-06-2023,170
09-06-2023,40
09-06-2023,5
09-06-2023,28
09-06-2023,395
09-06-2023,308
09-06-2023,12
09-06-2023,112
09-06-2023,140
09-06-2023,14
09-06-2023,462
09-06-2023,22
09-06-2023,47
09-06-2023,121
09-06-2023,13
09-06-2023,45
09-06-2023,285
09-06-2023,43
09-06-2023,10
09-06-2023,148
09-06-2023,153
09-06-2023,95
09-06-2023,69
09-06-2023,136
09-06-2023,47
09-06-2023,66
09-06-2023,23
09-06-2023,340
09-06-2023,57
09-06-2023,164
09-06-2023,458
09-06-2023,105
09-06-2023,11
09-06-2023,284
09-06-2023,163
09-06-2023,33
